date,sector,industry,ratio,n_firms
2010-01-29,Financial Services,Asset Management,1.9462,8
2010-02-26,Financial Services,Asset Management,2.0174,8
2010-03-31,Financial Services,Asset Management,2.0305,8
2010-04-30,Financial Services,Asset Management,1.9577,8
2010-05-28,Financial Services,Asset Management,1.9269,8
2010-06-30,Financial Services,Asset Management,1.8884,8
2010-07-30,Financial Services,Asset Management,1.8194,8
2010-08-31,Financial Services,Asset Management,1.7578,8
2010-09-30,Financial Services,Asset Management,1.7348,8
2010-10-29,Financial Services,Asset Management,1.7211,8
2010-11-30,Financial Services,Asset Management,1.7103,8
2010-12-31,Financial Services,Asset Management,1.7240,8
2011-01-31,Financial Services,Asset Management,1.7065,8
2011-02-28,Financial Services,Asset Management,1.7147,8
2011-03-31,Financial Services,Asset Management,1.7067,8
2011-04-29,Financial Services,Asset Management,1.6413,9
2011-05-31,Financial Services,Asset Management,1.5842,9
2011-06-30,Financial Services,Asset Management,1.5342,9
2011-07-29,Financial Services,Asset Management,1.4954,9
2011-08-31,Financial Services,Asset Management,1.4428,9
2011-09-30,Financial Services,Asset Management,1.4316,9
2011-10-31,Financial Services,Asset Management,1.4311,9
2011-11-30,Financial Services,Asset Management,1.4562,9
2011-12-30,Financial Services,Asset Management,1.5300,9
2012-01-31,Financial Services,Asset Management,1.5787,9
2012-02-29,Financial Services,Asset Management,1.5884,9
2012-03-30,Financial Services,Asset Management,1.6060,9
2012-04-30,Financial Services,Asset Management,1.6089,9
2012-05-31,Financial Services,Asset Management,1.5990,9
2012-06-29,Financial Services,Asset Management,1.5948,9
2012-07-31,Financial Services,Asset Management,1.5786,9
2012-08-31,Financial Services,Asset Management,1.5640,9
2012-09-28,Financial Services,Asset Management,1.5677,9
2012-10-31,Financial Services,Asset Management,1.5748,9
2012-11-30,Financial Services,Asset Management,1.5793,9
2012-12-31,Financial Services,Asset Management,1.5102,9
2013-01-31,Financial Services,Asset Management,1.4192,8
2013-02-28,Financial Services,Asset Management,1.3503,8
2013-03-28,Financial Services,Asset Management,1.2899,8
2013-04-30,Financial Services,Asset Management,1.2745,8
2013-05-31,Financial Services,Asset Management,1.2870,8
2013-06-28,Financial Services,Asset Management,1.3006,8
2013-07-31,Financial Services,Asset Management,1.3063,8
2013-08-30,Financial Services,Asset Management,1.3377,8
2013-09-30,Financial Services,Asset Management,1.3680,8
2013-10-31,Financial Services,Asset Management,1.3610,8
2013-11-29,Financial Services,Asset Management,1.3680,8
2013-12-31,Financial Services,Asset Management,1.3110,8
2014-01-31,Financial Services,Asset Management,1.2950,8
2014-02-28,Financial Services,Asset Management,1.2942,8
2014-03-31,Financial Services,Asset Management,1.3199,8
2014-04-30,Financial Services,Asset Management,1.4176,8
2014-05-30,Financial Services,Asset Management,1.4292,8
2014-06-30,Financial Services,Asset Management,1.4349,8
2014-07-31,Financial Services,Asset Management,1.3990,9
2014-08-29,Financial Services,Asset Management,1.3787,9
2014-09-30,Financial Services,Asset Management,1.3443,9
2014-10-31,Financial Services,Asset Management,1.3179,9
2014-11-28,Financial Services,Asset Management,1.3100,9
2014-12-31,Financial Services,Asset Management,1.3112,9
2015-01-30,Financial Services,Asset Management,1.3295,9
2015-02-27,Financial Services,Asset Management,1.3492,9
2015-03-31,Financial Services,Asset Management,1.3563,9
2015-04-30,Financial Services,Asset Management,1.3304,9
2015-05-29,Financial Services,Asset Management,1.3267,9
2015-06-30,Financial Services,Asset Management,1.3128,9
2015-07-31,Financial Services,Asset Management,1.3112,9
2015-08-31,Financial Services,Asset Management,1.2924,9
2015-09-30,Financial Services,Asset Management,1.2821,9
2015-10-30,Financial Services,Asset Management,1.2592,9
2015-11-30,Financial Services,Asset Management,1.1797,9
2015-12-31,Financial Services,Asset Management,1.1811,9
2016-01-29,Financial Services,Asset Management,1.1706,9
2016-02-29,Financial Services,Asset Management,1.1631,9
2016-03-31,Financial Services,Asset Management,1.1966,9
2016-04-29,Financial Services,Asset Management,1.2112,9
2016-05-31,Financial Services,Asset Management,1.2323,9
2016-06-30,Financial Services,Asset Management,1.2390,9
2016-07-29,Financial Services,Asset Management,1.2725,9
2016-08-31,Financial Services,Asset Management,1.2816,9
2016-09-30,Financial Services,Asset Management,1.3989,9
2016-10-31,Financial Services,Asset Management,1.4287,9
2016-11-30,Financial Services,Asset Management,1.4983,9
2016-12-30,Financial Services,Asset Management,1.5150,8
2017-01-31,Financial Services,Asset Management,1.5170,8
2017-02-28,Financial Services,Asset Management,1.5262,8
2017-03-31,Financial Services,Asset Management,1.5208,9
2017-04-28,Financial Services,Asset Management,1.5481,9
2017-05-31,Financial Services,Asset Management,1.5777,9
2017-06-30,Financial Services,Asset Management,1.5702,9
2017-07-31,Financial Services,Asset Management,1.5821,9
2017-08-31,Financial Services,Asset Management,1.5666,9
2017-09-29,Financial Services,Asset Management,1.3678,9
2017-10-31,Financial Services,Asset Management,1.3612,9
2017-11-30,Financial Services,Asset Management,1.3911,9
2017-12-29,Financial Services,Asset Management,1.4007,9
2018-01-31,Financial Services,Asset Management,1.3960,9
2018-02-28,Financial Services,Asset Management,1.3929,9
2018-03-29,Financial Services,Asset Management,1.3643,9
2018-04-30,Financial Services,Asset Management,1.3736,9
2018-05-31,Financial Services,Asset Management,1.2539,9
2018-06-29,Financial Services,Asset Management,1.2012,9
2018-07-31,Financial Services,Asset Management,1.1713,9
2018-08-31,Financial Services,Asset Management,1.1828,9
2018-09-28,Financial Services,Asset Management,1.1095,9
2018-10-31,Financial Services,Asset Management,1.1161,9
2018-11-30,Financial Services,Asset Management,1.1162,9
2018-12-31,Financial Services,Asset Management,1.1085,9
2019-01-31,Financial Services,Asset Management,1.0355,9
2019-02-28,Financial Services,Asset Management,1.0048,9
2019-03-29,Financial Services,Asset Management,0.9816,9
2019-04-30,Financial Services,Asset Management,0.9590,9
2019-05-31,Financial Services,Asset Management,0.9528,9
2019-06-28,Financial Services,Asset Management,0.9588,9
2019-07-31,Financial Services,Asset Management,0.9645,10
2019-08-30,Financial Services,Asset Management,0.9612,10
2019-09-30,Financial Services,Asset Management,0.9708,10
2019-10-31,Financial Services,Asset Management,0.9825,10
2019-11-29,Financial Services,Asset Management,0.9918,10
2019-12-31,Financial Services,Asset Management,1.0100,9
2020-01-31,Financial Services,Asset Management,1.0502,9
2020-02-28,Financial Services,Asset Management,1.0724,9
2020-03-31,Financial Services,Asset Management,1.1104,9
2020-04-30,Financial Services,Asset Management,1.1414,9
2020-05-29,Financial Services,Asset Management,1.1297,9
2020-06-30,Financial Services,Asset Management,1.3154,9
2020-07-31,Financial Services,Asset Management,1.3174,9
2020-08-31,Financial Services,Asset Management,1.3474,9
2020-09-30,Financial Services,Asset Management,1.3487,9
2020-10-30,Financial Services,Asset Management,1.3438,9
2020-11-30,Financial Services,Asset Management,1.3219,9
2020-12-31,Financial Services,Asset Management,1.2932,9
2021-01-29,Financial Services,Asset Management,1.2931,9
2021-02-26,Financial Services,Asset Management,1.3016,9
2021-03-31,Financial Services,Asset Management,1.3189,9
2021-04-30,Financial Services,Asset Management,1.3106,9
2021-05-28,Financial Services,Asset Management,1.3174,9
2021-06-30,Financial Services,Asset Management,1.2180,9
2021-07-30,Financial Services,Asset Management,1.2089,9
2021-08-31,Financial Services,Asset Management,1.1684,9
2021-09-30,Financial Services,Asset Management,1.1526,9
2021-10-29,Financial Services,Asset Management,1.1776,9
2021-11-30,Financial Services,Asset Management,1.2108,9
2021-12-31,Financial Services,Asset Management,1.2351,9
2022-01-31,Financial Services,Asset Management,1.2474,9
2022-02-28,Financial Services,Asset Management,1.2312,9
2022-03-31,Financial Services,Asset Management,1.2276,9
2022-04-29,Financial Services,Asset Management,1.1940,9
2022-05-31,Financial Services,Asset Management,1.2115,9
2022-06-30,Financial Services,Asset Management,1.1149,9
2022-07-29,Financial Services,Asset Management,1.0536,9
2022-08-31,Financial Services,Asset Management,1.0039,9
2022-09-30,Financial Services,Asset Management,0.9851,9
2022-10-31,Financial Services,Asset Management,0.9789,9
2022-11-30,Financial Services,Asset Management,0.9954,9
2022-12-30,Financial Services,Asset Management,1.0104,9
2023-01-31,Financial Services,Asset Management,1.0245,9
2023-02-28,Financial Services,Asset Management,1.0361,9
2023-03-31,Financial Services,Asset Management,1.0278,9
2023-04-28,Financial Services,Asset Management,1.0341,9
2023-05-31,Financial Services,Asset Management,1.0255,9
2023-06-30,Financial Services,Asset Management,1.0657,9
2023-07-31,Financial Services,Asset Management,1.1004,9
2023-08-31,Financial Services,Asset Management,1.1425,9
2023-09-29,Financial Services,Asset Management,1.1583,10
2023-10-31,Financial Services,Asset Management,1.1635,10
2023-11-30,Financial Services,Asset Management,1.1628,10
2023-12-29,Financial Services,Asset Management,1.1681,10
2024-01-31,Financial Services,Asset Management,1.1729,10
2024-02-29,Financial Services,Asset Management,1.1771,10
2024-03-28,Financial Services,Asset Management,1.2042,10
2024-04-30,Financial Services,Asset Management,1.2073,10
2024-05-31,Financial Services,Asset Management,1.2147,10
2024-06-28,Financial Services,Asset Management,1.1817,11
2024-07-31,Financial Services,Asset Management,1.1369,11
2024-08-30,Financial Services,Asset Management,1.1576,11
2024-09-30,Financial Services,Asset Management,1.1660,11
2024-10-31,Financial Services,Asset Management,1.1755,11
2024-11-29,Financial Services,Asset Management,1.1826,11
2024-12-31,Financial Services,Asset Management,1.1861,12
2025-01-31,Financial Services,Asset Management,1.1813,12
2025-02-28,Financial Services,Asset Management,1.1752,12
2025-03-31,Financial Services,Asset Management,1.2032,12
2025-04-30,Financial Services,Asset Management,1.2633,12
2025-05-30,Financial Services,Asset Management,1.3160,12
2025-06-30,Financial Services,Asset Management,1.3128,12
2025-07-31,Financial Services,Asset Management,1.4603,12
2025-08-29,Financial Services,Asset Management,1.4803,12
2025-09-30,Financial Services,Asset Management,1.5049,12
2025-10-31,Financial Services,Asset Management,1.5446,12
2025-11-28,Financial Services,Asset Management,1.5632,12
2025-12-31,Financial Services,Asset Management,1.5881,13
2026-01-30,Financial Services,Asset Management,1.5973,13
2026-02-27,Financial Services,Asset Management,1.5933,13
2026-03-31,Financial Services,Asset Management,1.6047,13
2026-04-30,Financial Services,Asset Management,1.6453,13
2026-05-29,Financial Services,Asset Management,1.7045,13
2026-06-30,Financial Services,Asset Management,1.7354,13
2026-07-31,Financial Services,Asset Management,1.8317,13
2026-08-12,Financial Services,Asset Management,1.8266,13
2005-01-31,Financial Services,Banks - Regional,1.0564,10
2005-02-28,Financial Services,Banks - Regional,1.0571,10
2005-03-31,Financial Services,Banks - Regional,1.0675,10
2005-04-29,Financial Services,Banks - Regional,1.0748,10
2005-05-31,Financial Services,Banks - Regional,1.0571,10
2005-06-30,Financial Services,Banks - Regional,1.0456,10
2005-07-29,Financial Services,Banks - Regional,1.0219,10
2005-08-31,Financial Services,Banks - Regional,0.9949,10
2005-09-30,Financial Services,Banks - Regional,1.0025,10
2005-10-31,Financial Services,Banks - Regional,1.0251,10
2005-11-30,Financial Services,Banks - Regional,1.0272,10
2005-12-30,Financial Services,Banks - Regional,1.0407,10
2006-01-31,Financial Services,Banks - Regional,1.0232,10
2006-02-28,Financial Services,Banks - Regional,1.0479,10
2006-03-31,Financial Services,Banks - Regional,1.0468,10
2006-04-28,Financial Services,Banks - Regional,1.0438,10
2006-05-31,Financial Services,Banks - Regional,1.0360,10
2006-06-30,Financial Services,Banks - Regional,1.0245,10
2006-07-31,Financial Services,Banks - Regional,1.0291,10
2006-08-31,Financial Services,Banks - Regional,0.9665,10
2006-09-29,Financial Services,Banks - Regional,0.9534,10
2006-10-31,Financial Services,Banks - Regional,0.9367,10
2006-11-30,Financial Services,Banks - Regional,0.9147,10
2006-12-29,Financial Services,Banks - Regional,0.9003,10
2007-01-31,Financial Services,Banks - Regional,0.8699,10
2007-02-28,Financial Services,Banks - Regional,0.8314,10
2007-03-30,Financial Services,Banks - Regional,0.8128,10
2007-04-30,Financial Services,Banks - Regional,0.7856,10
2007-05-31,Financial Services,Banks - Regional,0.7765,10
2007-06-29,Financial Services,Banks - Regional,0.8090,10
2007-07-31,Financial Services,Banks - Regional,0.8011,10
2007-08-31,Financial Services,Banks - Regional,0.8083,10
2007-09-28,Financial Services,Banks - Regional,0.8196,10
2007-10-31,Financial Services,Banks - Regional,0.9568,10
2007-11-30,Financial Services,Banks - Regional,1.0136,10
2007-12-31,Financial Services,Banks - Regional,1.0257,10
2008-01-31,Financial Services,Banks - Regional,1.0943,10
2008-02-29,Financial Services,Banks - Regional,1.1246,10
2008-03-31,Financial Services,Banks - Regional,1.1456,10
2008-04-30,Financial Services,Banks - Regional,1.1759,10
2008-05-30,Financial Services,Banks - Regional,1.2156,10
2008-06-30,Financial Services,Banks - Regional,1.2247,10
2008-07-31,Financial Services,Banks - Regional,1.2452,10
2008-08-29,Financial Services,Banks - Regional,1.2575,10
2008-09-30,Financial Services,Banks - Regional,1.2915,10
2008-10-31,Financial Services,Banks - Regional,1.4945,10
2008-11-28,Financial Services,Banks - Regional,1.5625,10
2008-12-31,Financial Services,Banks - Regional,1.5689,10
2009-01-30,Financial Services,Banks - Regional,1.5149,11
2009-02-27,Financial Services,Banks - Regional,1.5184,11
2009-03-31,Financial Services,Banks - Regional,1.5623,11
2009-04-30,Financial Services,Banks - Regional,1.7075,11
2009-05-29,Financial Services,Banks - Regional,1.8084,11
2009-06-30,Financial Services,Banks - Regional,1.9119,11
2009-07-31,Financial Services,Banks - Regional,2.0159,11
2009-08-31,Financial Services,Banks - Regional,2.0518,11
2009-09-30,Financial Services,Banks - Regional,2.0627,11
2009-10-30,Financial Services,Banks - Regional,2.0441,11
2009-11-30,Financial Services,Banks - Regional,2.0432,11
2009-12-31,Financial Services,Banks - Regional,2.1143,11
2010-01-29,Financial Services,Banks - Regional,2.2021,11
2010-02-26,Financial Services,Banks - Regional,2.3860,11
2010-03-31,Financial Services,Banks - Regional,2.4203,11
2010-04-30,Financial Services,Banks - Regional,2.3508,11
2010-05-28,Financial Services,Banks - Regional,2.2713,11
2010-06-30,Financial Services,Banks - Regional,2.2305,11
2010-07-30,Financial Services,Banks - Regional,2.0361,11
2010-08-31,Financial Services,Banks - Regional,1.9221,11
2010-09-30,Financial Services,Banks - Regional,1.9075,11
2010-10-29,Financial Services,Banks - Regional,1.8670,11
2010-11-30,Financial Services,Banks - Regional,1.8276,11
2010-12-31,Financial Services,Banks - Regional,1.8765,11
2011-01-31,Financial Services,Banks - Regional,1.9104,11
2011-02-28,Financial Services,Banks - Regional,1.9958,11
2011-03-31,Financial Services,Banks - Regional,1.9943,11
2011-04-29,Financial Services,Banks - Regional,1.9230,11
2011-05-31,Financial Services,Banks - Regional,1.7965,11
2011-06-30,Financial Services,Banks - Regional,1.6986,11
2011-07-29,Financial Services,Banks - Regional,1.5665,11
2011-08-31,Financial Services,Banks - Regional,1.4808,11
2011-09-30,Financial Services,Banks - Regional,1.4709,11
2011-10-31,Financial Services,Banks - Regional,1.4002,11
2011-11-30,Financial Services,Banks - Regional,1.4624,11
2011-12-30,Financial Services,Banks - Regional,1.4840,11
2012-01-31,Financial Services,Banks - Regional,1.5038,11
2012-02-29,Financial Services,Banks - Regional,1.5008,11
2012-03-30,Financial Services,Banks - Regional,1.5013,11
2012-04-30,Financial Services,Banks - Regional,1.5061,11
2012-05-31,Financial Services,Banks - Regional,1.5025,11
2012-06-29,Financial Services,Banks - Regional,1.5070,11
2012-07-31,Financial Services,Banks - Regional,1.4918,11
2012-08-31,Financial Services,Banks - Regional,1.4931,11
2012-09-28,Financial Services,Banks - Regional,1.5007,11
2012-10-31,Financial Services,Banks - Regional,1.5129,11
2012-11-30,Financial Services,Banks - Regional,1.4553,11
2012-12-31,Financial Services,Banks - Regional,1.4120,11
2013-01-31,Financial Services,Banks - Regional,1.3552,12
2013-02-28,Financial Services,Banks - Regional,1.3189,12
2013-03-28,Financial Services,Banks - Regional,1.2773,12
2013-04-30,Financial Services,Banks - Regional,1.2568,12
2013-05-31,Financial Services,Banks - Regional,1.2525,12
2013-06-28,Financial Services,Banks - Regional,1.2474,11
2013-07-31,Financial Services,Banks - Regional,1.2330,11
2013-08-30,Financial Services,Banks - Regional,1.2032,11
2013-09-30,Financial Services,Banks - Regional,1.1951,11
2013-10-31,Financial Services,Banks - Regional,1.1915,11
2013-11-29,Financial Services,Banks - Regional,1.1357,11
2013-12-31,Financial Services,Banks - Regional,1.0858,11
2014-01-31,Financial Services,Banks - Regional,1.0537,11
2014-02-28,Financial Services,Banks - Regional,1.0141,11
2014-03-31,Financial Services,Banks - Regional,1.0252,11
2014-04-30,Financial Services,Banks - Regional,1.0719,11
2014-05-30,Financial Services,Banks - Regional,1.0797,11
2014-06-30,Financial Services,Banks - Regional,1.0833,11
2014-07-31,Financial Services,Banks - Regional,1.0666,11
2014-08-29,Financial Services,Banks - Regional,1.0230,11
2014-09-30,Financial Services,Banks - Regional,1.0261,11
2014-10-31,Financial Services,Banks - Regional,1.0313,11
2014-11-28,Financial Services,Banks - Regional,1.0305,11
2014-12-31,Financial Services,Banks - Regional,1.0221,11
2015-01-30,Financial Services,Banks - Regional,1.0517,11
2015-02-27,Financial Services,Banks - Regional,1.0549,11
2015-03-31,Financial Services,Banks - Regional,1.0506,11
2015-04-30,Financial Services,Banks - Regional,1.1005,11
2015-05-29,Financial Services,Banks - Regional,1.1020,11
2015-06-30,Financial Services,Banks - Regional,1.1044,11
2015-07-31,Financial Services,Banks - Regional,1.1153,11
2015-08-31,Financial Services,Banks - Regional,1.1242,11
2015-09-30,Financial Services,Banks - Regional,1.1356,11
2015-10-30,Financial Services,Banks - Regional,1.1093,11
2015-11-30,Financial Services,Banks - Regional,1.1280,11
2015-12-31,Financial Services,Banks - Regional,1.1366,11
2016-01-29,Financial Services,Banks - Regional,1.1477,11
2016-02-29,Financial Services,Banks - Regional,1.1383,12
2016-03-31,Financial Services,Banks - Regional,1.1467,12
2016-04-29,Financial Services,Banks - Regional,1.1271,12
2016-05-31,Financial Services,Banks - Regional,1.1704,12
2016-06-30,Financial Services,Banks - Regional,1.1767,12
2016-07-29,Financial Services,Banks - Regional,1.2058,12
2016-08-31,Financial Services,Banks - Regional,1.2114,12
2016-09-30,Financial Services,Banks - Regional,1.2953,12
2016-10-31,Financial Services,Banks - Regional,1.3153,12
2016-11-30,Financial Services,Banks - Regional,1.3509,12
2016-12-30,Financial Services,Banks - Regional,1.3599,12
2017-01-31,Financial Services,Banks - Regional,1.3715,12
2017-02-28,Financial Services,Banks - Regional,1.3913,12
2017-03-31,Financial Services,Banks - Regional,1.3999,12
2017-04-28,Financial Services,Banks - Regional,1.4715,12
2017-05-31,Financial Services,Banks - Regional,1.4846,12
2017-06-30,Financial Services,Banks - Regional,1.5092,12
2017-07-31,Financial Services,Banks - Regional,1.5422,12
2017-08-31,Financial Services,Banks - Regional,1.5358,12
2017-09-29,Financial Services,Banks - Regional,1.4171,12
2017-10-31,Financial Services,Banks - Regional,1.4147,12
2017-11-30,Financial Services,Banks - Regional,1.4231,12
2017-12-29,Financial Services,Banks - Regional,1.4722,12
2018-01-31,Financial Services,Banks - Regional,1.4535,12
2018-02-28,Financial Services,Banks - Regional,1.4699,12
2018-03-29,Financial Services,Banks - Regional,1.4794,13
2018-04-30,Financial Services,Banks - Regional,1.4683,13
2018-05-31,Financial Services,Banks - Regional,1.2758,13
2018-06-29,Financial Services,Banks - Regional,1.1833,13
2018-07-31,Financial Services,Banks - Regional,1.1558,13
2018-08-31,Financial Services,Banks - Regional,1.1637,13
2018-09-28,Financial Services,Banks - Regional,1.1108,13
2018-10-31,Financial Services,Banks - Regional,1.1017,13
2018-11-30,Financial Services,Banks - Regional,1.0845,13
2018-12-31,Financial Services,Banks - Regional,1.0835,13
2019-01-31,Financial Services,Banks - Regional,0.9850,14
2019-02-28,Financial Services,Banks - Regional,0.9330,14
2019-03-29,Financial Services,Banks - Regional,0.9123,14
2019-04-30,Financial Services,Banks - Regional,0.8839,14
2019-05-31,Financial Services,Banks - Regional,0.8751,14
2019-06-28,Financial Services,Banks - Regional,0.8984,14
2019-07-31,Financial Services,Banks - Regional,0.8951,14
2019-08-30,Financial Services,Banks - Regional,0.8793,14
2019-09-30,Financial Services,Banks - Regional,0.8879,14
2019-10-31,Financial Services,Banks - Regional,0.9222,14
2019-11-29,Financial Services,Banks - Regional,0.9350,14
2019-12-31,Financial Services,Banks - Regional,0.9443,14
